,Category,Message,Cleaned
2379,0,"Good evening Sir, hope you are having a nice day. I wanted to bring it to your notice that I have been late in paying rent for the past few months and have had to pay a $ &lt;#&gt;  charge. I felt it would be inconsiderate of me to nag about something you give at great cost to yourself and that's why i didnt speak up. I however am in a recession and wont be able to pay the charge this month hence my askin well ahead of month's end. Can you please help. Thank you for everything.",good even sir hope nice day i want bring notic i late pay rent past month pay lt gt charg i felt would inconsider nag someth give great cost didnt speak i howev recess wont abl pay charg month henc askin well ahead month end can pleas help thank everyth
2380,0,"If i let you do this, i want you in the house by 8am.",if let want hous
2381,0,"Best line said in Love: . \I will wait till the day I can forget u Or The day u realize that u cannot forget me.\""... Gn""",best line said love i wait till day i forget u or the day u realiz u cannot forget gn
2382,0,I will reach before ten morning,i reach ten morn
2383,0,Your pussy is perfect!,your pussi perfect
2385,1,"Someone has contacted our dating service and entered your phone becausethey fancy you! To find out who it is call from a landline 09058098002. PoBox1, W14RG 150p",someon contact date servic enter phone becausethey fanci to find call landlin pobox w rg p
2386,0,No message..no responce..what happend?,no messag responc happend
2387,0,Also where's the piece,also piec
2388,0,"wiskey Brandy Rum Gin Beer Vodka Scotch Shampain Wine \KUDI\""yarasu dhina vaazhthukkal. ..""",wiskey brandi rum gin beer vodka scotch shampain wine kudi yarasu dhina vaazhthukk
2389,0,Boo. How's things? I'm back at home and a little bored already :-(,boo how thing i back home littl bore alreadi
2390,0,First has she gained more than  &lt;#&gt; kg since she took in. Second has she done the blood sugar tests. If she has and its ok and her blood pressure is within normal limits then no worries,first gain lt gt kg sinc took second done blood sugar test if ok blood pressur within normal limit worri
2391,0,PICK UR FONE UP NOW U DUMB?,pick ur fone up now u dumb
2392,0,"Thanks da thangam, i feel very very happy dear. I also miss you da.",thank da thangam feel happi dear i also miss da
2393,0,"Okey doke. I'm at home, but not dressed cos laying around ill! Speak to you later bout times and stuff. ",okey doke i home dress co lay around ill speak later bout time stuff
2394,0,I don't run away frm u... I walk slowly &amp; it kills me that u don't care enough to stop me...,i run away frm u i walk slowli amp kill u care enough stop
2395,0,"Babe, I'm back ... Come back to me ...",babe i back come back
2396,0,Well you told others you'd marry them...,well told other marri
2397,0,Neshanth..tel me who r u?,neshanth tel r u
2398,0,YO YO YO BYATCH WHASSUP?,yo yo yo byatch whassup
2399,0,Oh... Kay... On sat right?,oh kay on sat right
2400,0,Hi! This is Roger from CL. How are you?,hi thi roger cl how
2401,1,Babe: U want me dont u baby! Im nasty and have a thing 4 filthyguys. Fancy a rude time with a sexy bitch. How about we go slo n hard! Txt XXX SLO(4msgs),babe u want dont u babi im nasti thing filthyguy fanci rude time sexi bitch how go slo n hard txt xxx slo msg
2402,0,Oh oh... Wasted... Den muz chiong on sat n sun liao...,oh oh wast den muz chiong sat n sun liao
2403,0,Jesus christ bitch I'm trying to give you drugs answer your fucking phone,jesu christ bitch i tri give drug answer fuck phone
2404,0,Please give it 2  or i will pick it up on Tuesday evening about 8 if that is ok.,pleas give pick tuesday even ok
2405,0,I'm meeting Darren...,i meet darren
2406,0,One of best dialogue in cute reltnship..!! \Wen i Die,one best dialogu cute reltnship wen die
2407,0,"Solve d Case : A Man Was Found Murdered On  &lt;DECIMAL&gt; . &lt;#&gt;  AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was picking vegetables. 6.House-Maid: I went 2 d post office. 7.Children: We went 2 play. 8.Neighbour: We went 2 a marriage. Police arrested d murderer Immediately. Who's It? Reply With Reason, If U r Brilliant.",solv case a man wa found murder on lt decim gt lt gt afternoon hi wife call polic polic question everyon wife sir i sleep murder took place cook i cook garden i pick veget hous maid i went post offic children we went play neighbour we went marriag polic arrest murder immedi who it repli with reason if u r brilliant
2408,0,Dear where you will be when i reach there,dear reach
2409,0,Aww that's the first time u said u missed me without asking if I missed u first. You DO love me! :),aww first time u said u miss without ask i miss u first you do love
2410,0,Ok... Thanx... Gd nite 2 Ì_ too...,ok thanx gd nite
2411,0,"Come to me right now, Ahmad",come right ahmad
2413,0,Lol please do. Actually send a pic of yourself right now. I wanna see. Pose with a comb and hair dryer or something.,lol pleas actual send pic right i wanna see pose comb hair dryer someth
2414,0,O was not into fps then.,o fp
2415,0,Huh means computational science... Y they like dat one push here n there...,huh mean comput scienc y like dat one push n
2416,0,"Could you not read me, my Love ? I answered you",could read love i answer
2417,0,Oh... Lk tt den we take e one tt ends at cine lor... Dun wan yogasana oso can... ,oh lk tt den take e one tt end cine lor dun wan yogasana oso
2418,0,"Madam,regret disturbance.might receive a reference check from DLF Premarica.kindly be informed.Rgds,Rakhesh,Kerala.",madam regret disturb might receiv refer check dlf premarica kindli inform rgd rakhesh kerala
2419,1,SMS SERVICES For your inclusive text credits pls gotto www.comuk.net login 3qxj9 unsubscribe with STOP no extra charge help 08702840625 comuk.220cm2 9AE,sm servic for inclus text credit pl gotto www comuk net login qxj unsubscrib stop extra charg help comuk cm ae
2420,0,Oic... Then better quickly go bathe n settle down...,oic then better quickli go bath n settl
2421,0,Err... Cud do. I'm going to  at 8pm. I haven't got a way to contact him until then.,err cud i go pm i got way contact
2422,0,A bloo bloo bloo I'll miss the first bowl,a bloo bloo bloo i miss first bowl
2423,0,Lmao but its so fun...,lmao fun
2424,0,Oh k k:)but he is not a big hitter.anyway good,oh k k big hitter anyway good
2425,0,Hey!!! I almost forgot ... Happy B-day babe ! I love ya!!,hey i almost forgot happi b day babe i love ya
2426,1,Valentines Day Special! Win over å£1000 in our quiz and take your partner on the trip of a lifetime! Send GO to 83600 now. 150p/msg rcvd. CustCare:08718720201,valentin day special win quiz take partner trip lifetim send go p msg rcvd custcar
2427,0,Do you think i can move  &lt;#&gt;  in a week,do think move lt gt week
2428,0,She.s find. I sent you an offline message to know how anjola's now.,she find i sent offlin messag know anjola
2429,1,Guess who am I?This is the first time I created a web page WWW.ASJESUS.COM read all I wrote. I'm waiting for your opinions. I want to be your friend 1/1,guess i thi first time i creat web page www asjesu com read i wrote i wait opinion i want friend
2430,0,How was txting and driving,how txting drive
2431,0,That's good. Lets thank God. Please complete the drug. Have lots of water. And have a beautiful day.,that good let thank god pleas complet drug have lot water and beauti day
2432,0,Really dun bluff me leh... U sleep early too. Nite...,realli dun bluff leh u sleep earli nite
2433,0,"Indians r poor but India is not a poor country. Says one of the swiss bank directors. He says that \ &lt;#&gt;  lac crore\"" of Indian money is deposited in swiss banks which can be used for 'taxless' budget for  &lt;#&gt;  yrs. Can give  &lt;#&gt;  crore jobs to all Indians. From any village to Delhi 4 lane roads. Forever free power suply to more than  &lt;#&gt;  social projects. Every citizen can get monthly  &lt;#&gt; /- for  &lt;#&gt;  yrs. No need of World Bank &amp; IMF loan. Think how our money is blocked by rich politicians. We have full rights against corrupt politicians. Itna forward karo ki pura INDIA padhe.g.m.\""""",indian r poor india poor countri say one swiss bank director he say lt gt lac crore indian money deposit swiss bank use taxless budget lt gt yr can give lt gt crore job indian from villag delhi lane road forev free power supli lt gt social project everi citizen get monthli lt gt lt gt yr no need world bank amp imf loan think money block rich politician we full right corrupt politician itna forward karo ki pura india padh g
2434,0,Uncle boye. I need movies oh. Guide me. Plus you know torrents are not particularly legal here. And the system is slowing down. What should i do. Have a gr8 day. Plus have you started cos i dont meet you online. How was the honey moon.,uncl boy i need movi oh guid plu know torrent particularli legal and system slow what have gr day plu start co dont meet onlin how honey moon
2435,0,Oh ya ya. I remember da. .,oh ya ya i rememb da
2436,0,Btw regarding that we should really try to see if anyone else can be our 4th guy before we commit to a random dude,btw regard realli tri see anyon els th guy commit random dude
2437,1,"For ur chance to win å£250 cash every wk TXT: PLAY to 83370. T's&C's www.music-trivia.net custcare 08715705022, 1x150p/wk.",for ur chanc win cash everi wk txt play t c www music trivia net custcar x p wk
2438,0,I not busy juz dun wan 2 go so early.. Hee.. ,i busi juz dun wan go earli hee
2439,0,Rightio. 11.48 it is then. Well arent we all up bright and early this morning.,rightio well arent bright earli morn
2440,0,"Great. I'm in church now, will holla when i get out",great i church holla get
2441,0,Back in brum! Thanks for putting us up and keeping us all and happy. See you soon ,back brum thank put us keep us happi see soon
2442,0,I donno if they are scorable,i donno scorabl
2443,0,&lt;#&gt;  great loxahatchee xmas tree burning update: you can totally see stars here,lt gt great loxahatche xma tree burn updat total see star
2444,0,"Yes but i dont care! I need you bad, princess!",ye dont care i need bad princess
2445,0,"The guy (kadeem) hasn't been selling since the break, I know one other guy but he's paranoid as fuck and doesn't like selling without me there and I can't be up there til late tonight",the guy kadeem sell sinc break i know one guy paranoid fuck like sell without i til late tonight
2447,0,Tmr then Ì_ brin lar... Aiya later i come n c lar... Mayb Ì_ neva set properly Ì_ got da help sheet wif Ì_...,tmr brin lar aiya later come n c lar mayb neva set properli got da help sheet wif
2448,0,Do u knw dis no. &lt;#&gt; ?,do u knw di lt gt
2449,0,Then she dun believe wat?,then dun believ wat
2450,0,K..give back my thanks.,k give back thank
2451,0,I know complain num only..bettr directly go to bsnl offc nd apply for it..,i know complain num bettr directli go bsnl offc nd appli
2452,0,Okay. I've seen it. So i should pick it on friday?,okay i seen so pick friday
2453,0,How much she payed. Suganya.,how much pay suganya
2454,0,Left dessert. U wan me 2 go suntec look 4 u?,left dessert u wan go suntec look u
2455,0,"Abeg, make profit. But its a start. Are you using it to get sponsors for the next event?",abeg make profit but start are use get sponsor next event
